Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Niger,NER,0.409490883350372,..,..,..,..,..,..,..,..,..,0.494700014591217,..,..,..,..,0.495299994945526,..,..,..,..,..,..,..,..,..,..,..,0.543900012969971,..,..,..,..,..,..,0.194600001,0.1199999973,0.1199999973,0.1800000072,0.1199999973,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Nigeria,NGA,0.418167114257813,..,..,..,..,..,..,..,..,..,0.559800028800964,..,..,..,..,0.555800020694733,..,..,..,..,0.866199970245361,..,..,..,..,..,..,..,6.37029981613159,..,1.668200016,..,..,..,..,..,..,..,..,..,1.2,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,North America,NAC,8.92944373833657,..,..,..,..,8.80000019073486,..,..,..,..,7.81522254812914,7.5,7.40000009536743,7.19999980926514,7.09999990463257,6.80000019073486,6.62913195203116,6.44862563236745,6.26803619627514,6.16796637585235,6.0779077076013,5.9976064256276,5.98803330382625,5.89788027491548,5.80774393530127,5.62736569897019,5.52744604873413,5.33777554044616,5.23825912935674,5.12937017991763,5.00984032705189,4.89977094594088,4.68962946264769,4.58945236880738,4.3000001907,4.18922128272975,3.969789278783,3.85930520827451,3.74927170568068,3.62947364328064,3.49019149357835,3.51963411717895,3.42949368971279,3.3295047413868,..,3.21967520037323,3.12952506461937,3.1,3.12956691572142,3.10987921654293,2.97028640356701,2.88014472098771,2.88008050559593,2.9,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,5.4503002166748,5.44339990615845,5.49429988861084,5.4028000831604,5.46439981460571,5.4443998336792,5.31090021133423,5.26980018615723,5.17379999160767,5.24370002746582,5.19850015640259,5.18160009384155,5.36460018157959,5.3383002281189,5.40290021896362,5.51189994812012,5.49949979782104,5.43359994888306,5.47429990768433,5.49900007247925,5.9477000237,5.7873001099,5.6964001656,5.6005997658,5.5500001907,5.4099998474,5.1999998093,5.1599998474,5.1500000954,5.0999999046,5.1,4.9,4.8,4.8,4.8,4.7,4.6,4.6,4.5,4.5,4.6,4.5,4.4,4.4,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.90000009536743,5.69999980926514,5.30000019073486,4.80000019073486,4.5999999046,4.4000000954,4.3000001907,4.1999998093,4.0999999046,4,4,4,4,3.9000000954,3.8,3.8,5,5,5.2,5.2,5,4.9,4.6,4.5,4.3,4.2,4,3.9,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,OECD members,OED,8.57506158926331,..,..,..,..,..,..,..,..,..,8.6891445721832,..,..,..,..,..,..,..,..,..,7.56324953628325,..,..,..,..,7.98721030733145,..,..,..,..,5.56452136574882,5.79253788189961,5.52254218266156,6.39181280203811,6.54655246275687,6.3283313970569,6.01764260954626,6.08880868918016,5.97393592744171,5.84965238868236,5.73103691916676,5.5090008768332,5.53957589085332,5.39413329226353,6.00243779998864,5.68676716134334,5.19357726573952,3.99148440791771,5.45281595497682,5.24193353843452,3.87638952133061,3.67678747786914,4.9222663834437,3.70524087483816,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Oman,OMN,0.33512544631958,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.62030005455017,1.60759997367859,..,..,..,..,..,..,..,2.50720000267029,2.1087999344,..,..,..,..,..,..,..,2.2000000477,..,2.2,2.1,2,2,2.2,2.1,2.1,2,2,1.9,1.8,1.8,1.7,1.7,1.6,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Pacific island small states,PSS,4.77979323983331,..,..,..,..,..,..,..,..,..,4.89033191816798,..,..,..,..,..,..,..,..,..,3.6119249075781,3.70403023387242,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.0768964148197,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Pakistan,PAK,0.55726158618927,..,..,..,..,..,..,..,..,..,0.520799994468689,..,..,..,..,0.526300013065338,..,..,..,..,0.573099970817566,0.5692999958992,..,..,..,..,0.599500000476837,..,..,0.604300022125244,0.6399999857,0.6521999836,0.6446999907,0.6514999866,..,..,..,..,..,..,0.7,0.7,0.7,0.7,0.7,0.7,1.3,1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.4,..,..,..,..,..,..,..,5.9,5,..,4.9,4.8,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Panama,PAN,3.775310754776,..,..,..,..,..,..,..,..,..,2.97410011291504,..,..,..,..,3.38170003890991,..,..,..,..,..,..,..,..,..,3.35330009460449,..,..,..,..,2.5,..,..,2.7000000477,..,..,2.2100000381,..,..,..,..,..,2.5,..,2.4,2.2,2.3,2.3,2.3,2.3,2.4,2.2,2.3,2.3,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,6.6023998260498,..,..,..,..,4.94320011138916,..,..,..,..,5.54440021514893,..,..,..,4.99830007553101,4.73540019989014,..,..,..,3.32990002632141,4.0241999626,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Paraguay,PRY,2.38925075531006,..,..,..,..,..,..,..,..,..,1.62940001487732,..,..,..,..,1.68299996852875,..,..,..,..,..,..,..,..,..,..,..,..,..,1.32009994983673,0.9322000146,..,..,1.2999999523,0.6008999944,..,1.3400000334,..,..,..,..,..,1.2000000477,..,..,1.2,1.3,1.3,1.3,1.3,1.3,1.3,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Peru,PER,2.41143894195557,..,..,..,..,..,..,..,..,..,2.17280006408691,..,..,..,..,2.5,..,..,..,..,..,..,..,..,..,1.68449997901917,..,..,..,..,1.4132000208,..,1.5,1.2999999523,1.3571000099,..,1.4700000286,..,..,..,..,..,..,1.3999999762,0.9,..,..,1.2,1.5,1.6,1.5,1.5,1.5,1.5,1.6,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Philippines,PHL,0.838957667350769,..,..,..,..,..,..,..,..,..,1.18980002403259,..,..,..,..,1.70949995517731,1.70940005779266,..,..,..,1.708899974823,..,1.71350002288818,1.7146999835968,1.71529996395111,1.75569999217987,1.71420001983643,..,..,..,1.3918999434,1.2745000124,1.3701000214,1.0710999966,..,..,..,..,..,..,..,1,0.5,..,..,..,0.5,0.5,0.5,0.5,0.5,1,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Poland,POL,4.59999990463257,..,..,..,..,..,..,..,..,..,5.19999980926514,..,..,..,..,..,..,..,..,..,5.59999990463257,..,..,..,..,5.69999980926514,..,..,..,..,5.6999998093,5.6999998093,5.5999999046,5.5999999046,5.5999999046,5.5,5.5,5.4000000954,5.3000001907,5.0999999046,4.9000000954,..,5.5999999046,6.7,6.7,6.5,6.5,6.4,6.6,6.7,6.5,6.5,6.5,6.5,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,4,4,4,4.09999990463257,4.0999999046,4.0999999046,4,3.9000000954,3.9000000954,3.9000000954,4,3.9000000954,3.9000000954,3.7999999523,3.7,3.6,3.6,3.6,3.6,3.6,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Post-demographic dividend,PST,9.28815367493373,..,..,..,..,..,..,..,..,..,9.44261067538001,..,..,..,..,..,..,..,..,..,8.97107634083878,..,..,..,..,8.6832564919323,..,..,..,..,7.0242620625206,7.03887766340296,6.73902661352166,7.75985416470269,7.74036053214724,7.48876428739436,7.28098043110576,7.08773190223757,6.92193265100383,6.77960159630709,6.67323960160657,6.37808511300882,6.45612522454252,6.38049920311087,..,6.12066139413374,6.13014059554145,4.84894633897111,6.24143407081963,6.08029027414406,4.62262671235009,4.47785974208045,5.88963258439908,4.60735776535194,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Pre-demographic dividend,PRE,1.42186305618065,..,..,..,..,..,..,..,..,..,1.36862799407771,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.3293418500642,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.3199999332,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,5.5314998626709,..,..,..,..,..,..,..,..,..,..,2.93959999084473,..,..,..,..,..,..,..,2.30029988288879,..,..,..,..,..,..,..,1.6499999762,..,..,2.4,2.4,2.4,2.4,2.4,2.4,2.5,2.5,2.5,1.4,1.2,1.2,1.2,1.4,1.2,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Romania,ROU,7.27327060699463,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.77620029449463,8.7750997543335,8.81070041656494,..,8.89579963684082,8.94040012359619,8.94659996032715,8.95020008087158,8.94219970703125,8.93710041046143,8.9198999405,8.9221000671,7.8621001244,7.8699002266,7.6944999695,7.6399998665,7.5599999428,7.3800001144,7.3099999428,7.3099999428,7.7,7.7,7.7,6.7,6.7,6.8,6.7,6.5,6.6,6.6,6.3,6.1,6.2,6.3,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.9815998077393,13.0462999343872,13.117600440979,13.1752004623413,13.1862001419067,13.0552997589,12.7019996643,12.2342996597,12.1958999634,11.9611997604,11.8699998856,11.6300001144,11.3400001526,11.1099996567,10.8500003815,10.9,10.8,10.7,10.5,9.9,9.7,9.7,9.5,9.2,9,8.8,8.6,8.4,8.2,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,1.25399994850159,..,..,..,..,1.24259996414185,..,..,..,..,1.52799999713898,1.47809994220734,..,..,..,..,..,..,..,0.867900013923645,1.6519999504,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7,..,1.6,1.6,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Samoa,WSM,5,..,..,..,..,..,..,..,..,..,4.55819988250732,..,..,..,..,..,..,..,..,..,4.4967999458313,4.36399984359741,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.2999999523,..,1.5,2.04,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.67199993133545,..,..,..,6.82000017166138,6.76800012588501,6.69999980926514,6.65899991989136,7.65700006484985,7.44500017166138,7.1599998474,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.85,3.8,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Sao Tome and Principe,STP,40.3154563903809,..,..,..,..,..,..,..,..,..,26.7122993469238,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.7372999191,..,..,..,..,..,..,..,..,..,..,..,3.2,..,..,3.2,..,..,..,..,2.9,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Saudi Arabia,SAU,0.774723947048187,..,..,..,..,..,..,..,..,..,1.1813999414444,..,..,..,..,..,..,..,..,..,..,1.45819997787476,..,..,..,..,..,..,..,..,2.4964001179,..,..,..,..,..,..,2.2999999523,..,..,2.3,3.2,2.2,2.2,2.2,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.2,2.7,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Senegal,SEN,1.31314718723297,..,..,..,..,..,..,..,..,..,1.29849994182587,..,..,..,..,1.29009997844696,..,..,..,..,..,..,..,..,..,..,..,..,..,0.523999989032745,0.7296000123,..,..,..,0.2475000024,..,0.4499999881,..,0.400000006,..,..,..,..,..,..,..,..,0.1,0.3,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.9,5.7,5.5,5.5,5.5,5.6,5.6,5.7,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Seychelles,SYC,7.09832143783569,..,..,..,..,..,..,..,..,..,6.49249982833862,..,..,..,..,4.94969987869263,..,..,..,..,..,..,..,..,..,4.82200002670288,..,..,..,6.28329992294312,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.7,..,..,3.9,..,3.6,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Sierra Leone,SLE,0.772869229316711,..,..,..,..,..,..,..,..,..,0.925499975681305,..,..,..,..,0.906899988651276,..,..,..,..,1.21449995040894,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Singapore,SGP,4.39246654510498,..,..,..,..,..,..,..,..,..,3.69829988479614,..,..,..,..,3.33330011367798,..,..,..,..,3.95650005340576,3.90799999237061,..,..,..,..,..,..,..,..,3.6078000069,3.5471999645,3.4514000416,3.6426999569,3.5652000904,..,..,..,..,..,..,2.9000000954,..,2.8,..,3.2,3.2,3.22,3.1,..,..,2,..,2.1,..,2.4,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.95471,8.94222,8.95051,8.81316,8.81631,7.4482002258,7.5778999329,7.5609002113,7.8740000725,7.0992999077,..,8.3000001907,8.1000003815,8,8,7.8,7.7,7.6,7.2,6.9,6.8,6.7,6.8,6.6,6.5,6.4,6.1,5.9,5.8,..,5.8,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.95260000228882,..,6.67950010299683,..,6.50099992752075,6.32609987258911,6.26789999008179,6.2153000831604,6.13800001144409,6.06339979171753,6.0408000946,6.011300087,5.9369997978,5.8007001877,5.7768998146,5.75,5.6599998474,5.6700000763,5.6199998856,5.5500001907,5.4,5.2,5.1,5,4.8,4.8,4.8,4.7,4.7,4.6,4.6,4.6,4.5,4.6,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Small states,SST,4.57515411748174,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Solomon Islands,SLB,7.33050870895386,..,..,..,..,..,..,..,..,..,7.34159994125366,..,..,..,..,..,..,..,..,..,..,5.68289995193481,..,..,..,..,..,..,..,..,0.8281000257,..,2.7481000423,..,..,..,..,..,..,..,..,..,..,2.2,..,1.4,..,..,..,..,..,..,1.4,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Somalia,SOM,1.35531914234161,..,..,..,..,..,..,..,..,..,1.35570001602173,..,..,..,..,1.42200005054474,..,..,..,..,..,..,..,..,..,..,..,..,0.906300008296967,..,0.7534999847,..,..,..,..,..,..,0.400000006,..,..,0.4,0.4,0.4,0.4,0.4,..,..,..,..,..,..,..,..,0.9,0.9,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,South Asia,SAS,0.506308440118216,..,..,..,..,..,..,..,..,..,0.585141625004685,..,..,..,..,0.626657087295665,..,..,..,..,0.729453377081621,0.731848958039213,..,..,..,0.70908290144915,..,0.702410169780223,..,..,..,0.719413740221952,..,..,..,..,..,..,..,..,..,..,0.677651240192471,0.867379033029519,..,0.813256917497725,..,..,..,..,..,0.674261834507074,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,South Asia (IDA & IBRD),TSA,0.506308440118216,..,..,..,..,..,..,..,..,..,0.585141625004685,..,..,..,..,0.626657087295665,..,..,..,..,0.729453377081621,0.731848958039213,..,..,..,0.70908290144915,..,0.702410169780223,..,..,..,0.719413740221952,..,..,..,..,..,..,..,..,..,..,0.677651240192472,0.867379033029519,..,0.813256917497725,..,..,..,..,..,0.674261834507074,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,4.69999980926514,..,..,..,..,..,..,..,..,5.5,5.40000009536743,5.40000009536743,5.40000009536743,5.19999980926514,5,4.90000009536743,4.80000019073486,4.80000019073486,4.69999980926514,4.69999980926514,4.5999999046,4.5999999046,4.5,4.4000000954,4.4000000954,4.3000001907,4.3000001907,4.1999998093,4.1999998093,4.0999999046,3.7,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3,3,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Sri Lanka,LKA,3.13884115219116,..,..,..,..,..,..,..,..,..,3.01690006256104,..,..,..,..,3.33330011367798,..,..,..,..,2.94400000572205,2.93759989738464,..,..,..,..,..,..,..,2.40300011634827,2.7434999943,..,..,..,..,..,..,..,..,2.2000000477,2.9,3,3.1,..,3.1,..,..,..,..,..,3.5,..,3.6,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,St. Kitts and Nevis,KNA,3.8627450466156,..,..,..,..,..,..,..,..,..,5.94649982452393,..,..,..,..,..,..,..,..,..,8.53600025177002,..,..,..,..,..,..,..,..,..,9.1999998093,..,..,..,..,6.4,6.3600001335,..,..,..,..,4.3,5.5,5.5,6,5.7,..,..,5.5,6,4.8,4.8,2.3,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,St. Lucia,LCA,4.28042554855347,..,..,..,..,..,..,..,..,..,5.04930019378662,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,4.3517999649,..,3.3,3.3800001144,..,..,..,2.3,..,3.2000000477,2.9,..,3,2.9,2.8,..,1.5,..,1.6,..,1.3,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,St. Vincent and the Grenadines,VCT,4.82499980926514,..,..,..,..,..,..,..,..,..,4.98859977722168,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.6999998093,..,..,5.0152997971,..,..,1.8500000238,..,..,..,..,4.7,4.5,4.5,4.5,4.5,..,3,..,..,2.6,2.7,5.2,2.5,2.6,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Sub-Saharan Africa,SSF,1.39928903153603,..,..,..,..,..,..,..,..,..,1.3586140938133,..,..,..,..,1.27867634059838,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.21257542231363,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Sub-Saharan Africa (excluding high income),SSA,1.38726158855592,..,..,..,..,..,..,..,..,..,1.34882052140787,..,..,..,..,1.26987718689593,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.21257542231363,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,1.39928903153603,..,..,..,..,..,..,..,..,..,1.3586140938133,..,..,..,..,1.27867634059838,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.21257542231363,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Sudan,SDN,1.00650095939636,..,..,..,..,..,..,..,..,..,1.04260003566742,..,..,..,..,0.9932000041008,..,..,..,..,0.890699982643127,0.870199978351593,..,..,..,..,..,..,..,..,1.0880000591,..,..,..,..,..,..,..,..,..,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Suriname,SUR,6.51034498214722,..,..,..,..,..,..,..,..,..,5.6774001121521,..,..,..,..,..,..,..,..,..,8.92679977416992,..,..,..,..,..,..,..,..,..,5.6999998093,..,..,..,..,3.1,3.7400000095,..,..,..,3.9,3.5999999046,..,..,3.1,..,3.3,3.1,..,2.6,3.1,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Sweden,SWE,14.1999998092651,..,..,..,..,..,..,..,..,..,15.3000001907349,..,..,..,..,..,..,..,..,..,15.1000003814697,..,..,..,..,14.6000003814697,..,..,..,..,12.3999996185,11.8999996185,7.5999999046,7,6.5,4.9000000954,4.4000000954,5.2,3.7999999523,3.7000000477,3.6,3.3,3.1,3.1,3,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.8999996185,..,..,..,..,..,..,..,..,6.3,6,5.9,5.8,5.7,5.5,5.4,5.4,5.2,5.1,5,4.9,4.8,4.7,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Syrian Arab Republic,SYR,1.07673752307892,..,..,..,..,..,..,..,..,..,0.993399977684021,..,..,..,..,1,..,..,..,..,1.10450005531311,1.14579999446869,..,..,..,..,..,..,..,..,1.0865000486,..,..,..,..,..,1.5,..,1.5,1.3999999762,1.4,1.4,1.4,1.5,1.5,1.3,1.5,1.5,1.5,1.5,1.5,1.6,1.5,1.5,1.5,..,..,..,..,..,..
